,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
3548,17248.0,227.51,1,2010-08-15 11:55:00,117,3,2.2751
3549,17249.0,68.03,1,2010-10-07 11:33:00,64,3,0.6803
3550,17251.0,529.15,2,2010-11-22 10:42:00,18,3,5.2915
3551,17254.0,198.29,1,2010-11-03 14:00:00,37,3,1.9828999999999999
3552,17255.0,500.72,2,2010-11-14 14:56:00,26,3,5.0072
3553,17256.0,258.93,3,2010-08-15 13:19:00,117,3,2.5893
3554,17257.0,192.73,2,2010-09-29 12:51:00,72,3,1.9272999999999998
3555,17258.0,417.3,2,2010-11-08 12:37:00,32,3,4.173
3556,17259.0,1285.97,5,2010-12-06 12:55:00,4,1,12.8597
3557,17260.0,120.95,1,2010-10-24 13:21:00,47,3,1.2095
3558,17261.0,230.44,1,2010-07-18 11:49:00,145,3,2.3044
3559,17262.0,1504.26,7,2010-12-08 13:30:00,2,1,15.0426
3560,17264.0,279.59,1,2010-10-11 12:52:00,60,3,2.7958999999999996
3561,17266.0,207.09,2,2010-07-28 16:39:00,135,3,2.0709
3562,17268.0,970.25,7,2010-09-20 12:34:00,81,1,9.7025
3563,17269.0,537.46,1,2010-11-19 11:12:00,21,3,5.3746
3564,17270.0,604.4,2,2010-08-27 14:09:00,105,3,6.044
3565,17271.0,210.39,1,2009-12-03 13:49:00,372,0,2.1039
3566,17273.0,141.12,1,2010-10-11 15:57:00,60,3,1.4112
3567,17274.0,465.4,1,2010-11-09 12:06:00,31,3,4.654
3568,17275.0,114.52,1,2010-11-21 13:26:00,19,3,1.1452
3569,17276.0,508.39,1,2010-11-02 16:20:00,38,3,5.0839
3570,17278.0,25.2,1,2010-05-23 13:49:00,201,0,0.252
3571,17280.0,118.85999999999999,1,2010-09-27 16:46:00,74,3,1.1885999999999999
3572,17281.0,797.8499999999999,6,2010-11-30 18:05:00,10,1,7.9784999999999995
3573,17282.0,636.25,2,2010-09-09 19:23:00,92,3,6.3625
3574,17283.0,188.46,1,2010-11-26 11:53:00,14,3,1.8846
3575,17284.0,1140.58,2,2010-11-15 17:14:00,25,1,11.4058
3576,17285.0,428.34,2,2010-03-21 13:38:00,264,0,4.283399999999999
3577,17286.0,241.56,2,2010-11-04 13:52:00,36,3,2.4156
3579,17288.0,1080.25,4,2010-11-14 13:42:00,26,1,10.8025
3580,17289.0,1134.98,6,2010-11-28 13:40:00,12,1,11.3498
3581,17290.0,976.2,6,2010-11-23 11:13:00,17,1,9.762
3582,17292.0,271.75,2,2010-08-24 17:14:00,108,3,2.7175
3583,17293.0,1899.1200000000001,8,2010-11-10 16:31:00,30,2,18.991200000000003
3584,17294.0,467.78999999999996,2,2010-02-08 16:12:00,305,0,4.677899999999999
3585,17296.0,338.13,1,2009-12-09 14:01:00,366,0,3.3813
3586,17298.0,459.14,3,2010-11-30 17:55:00,10,3,4.5914
3587,17299.0,346.97,2,2010-09-26 13:40:00,75,3,3.4697000000000005
3588,17300.0,393.64,2,2010-11-14 10:56:00,26,3,3.9364
3589,17301.0,132.8,1,2010-03-25 13:16:00,260,0,1.328
3590,17304.0,111.5,1,2010-06-23 16:23:00,170,0,1.115
3591,17305.0,2135.46,1,2010-03-01 12:47:00,284,0,21.3546
3592,17306.0,1151.04,2,2010-11-11 12:44:00,29,1,11.510399999999999
3595,17309.0,247.84,2,2010-11-23 13:47:00,17,3,2.4784
3596,17310.0,1025.1,2,2010-11-17 16:00:00,23,3,10.251
3597,17311.0,2181.71,4,2010-11-12 12:38:00,28,1,21.8171
3598,17314.0,2376.51,9,2010-11-11 13:52:00,29,2,23.765100000000004
3599,17315.0,3358.34,5,2010-11-29 15:36:00,11,2,33.583400000000005
3600,17316.0,124.45,1,2010-10-15 14:35:00,56,3,1.2445
3601,17318.0,164.28,1,2009-12-14 13:11:00,361,0,1.6428
3602,17319.0,29.1,1,2010-02-08 15:47:00,305,0,0.29100000000000004
3603,17320.0,1695.15,4,2010-12-06 15:38:00,4,1,16.9515
3604,17321.0,1040.32,4,2010-11-10 12:56:00,30,1,10.4032
3605,17322.0,922.59,5,2010-11-28 14:41:00,12,1,9.225900000000001
3606,17323.0,644.52,5,2010-10-28 19:59:00,43,1,6.4452
3607,17324.0,1311.64,9,2010-12-08 12:45:00,2,2,13.1164
3608,17325.0,512.77,2,2010-10-25 09:20:00,46,3,5.1277
3609,17326.0,321.95,2,2010-10-27 15:38:00,44,3,3.2195
3610,17327.0,152.35,2,2010-10-26 09:54:00,45,3,1.5234999999999999
3611,17328.0,104.7,1,2010-02-04 17:11:00,309,0,1.047
3612,17329.0,481.32,3,2009-12-08 16:57:00,367,0,4.8132
3613,17330.0,59.900000000000006,2,2010-06-13 12:34:00,180,0,0.5990000000000001
3614,17332.0,838.27,5,2010-06-29 16:10:00,164,1,8.3827
3615,17334.0,328.13,1,2010-10-29 12:16:00,42,3,3.2813
3616,17335.0,508.0,2,2010-11-21 10:17:00,19,3,5.08
3617,17336.0,81.12,1,2010-08-24 15:37:00,108,3,0.8112
3619,17339.0,119.0,2,2010-12-09 14:44:00,1,3,1.19
3621,17341.0,1108.47,3,2010-12-08 12:46:00,2,1,11.0847
3622,17342.0,1227.54,4,2010-11-25 11:07:00,15,1,12.2754
3623,17343.0,1066.3,5,2010-11-28 10:33:00,12,1,10.663
3624,17344.0,307.54,1,2009-12-11 12:31:00,364,0,3.0754
3625,17345.0,1066.94,6,2010-11-29 11:54:00,11,1,10.669400000000001
3627,17348.0,1316.8899999999999,4,2010-09-28 10:49:00,73,1,13.168899999999999
3628,17349.0,741.5,4,2010-11-24 15:09:00,16,1,7.415
3629,17350.0,619.971,3,2010-11-10 16:15:00,30,3,6.19971
3630,17351.0,1401.08,9,2010-10-08 15:40:00,63,2,14.0108
3631,17352.0,36.25,1,2010-01-12 16:13:00,332,0,0.3625
3632,17353.0,1502.0,2,2010-08-05 08:54:00,127,1,15.02
3633,17354.0,1750.3999999999999,3,2010-10-07 13:42:00,64,1,17.503999999999998
3634,17355.0,285.11,1,2010-11-18 13:18:00,22,3,2.8511
3635,17356.0,768.25,4,2010-06-03 10:25:00,190,0,7.6825
3636,17358.0,500.2,3,2010-11-28 13:21:00,12,3,5.002
3637,17359.0,156.6,1,2010-03-01 14:48:00,284,0,1.5659999999999998
3638,17360.0,645.59,3,2010-11-19 12:00:00,21,3,6.455900000000001
3639,17361.0,392.44,2,2010-02-01 14:33:00,312,0,3.9244
3640,17362.0,711.8100000000001,5,2010-11-04 12:39:00,36,1,7.118100000000001
3641,17363.0,940.86,3,2010-11-09 17:11:00,31,1,9.4086
3643,17365.0,3423.42,7,2010-11-18 10:19:00,22,2,34.2342
3644,17366.0,1096.24,2,2010-10-03 16:04:00,68,3,10.9624
3645,17368.0,913.47,6,2010-11-29 15:48:00,11,1,9.1347
3646,17369.0,979.1999999999999,1,2010-09-10 09:49:00,91,3,9.792
3647,17371.0,238.66,3,2010-03-26 14:01:00,259,0,2.3866
3649,17373.0,520.58,3,2010-10-17 13:35:00,54,3,5.2058
3650,17374.0,231.34,1,2010-11-09 17:14:00,31,3,2.3134
3651,17375.0,260.45,1,2010-10-04 09:14:00,67,3,2.6045
3652,17376.0,250.44,2,2010-10-31 10:42:00,40,3,2.5044
3654,17378.0,10.95,1,2010-11-30 18:46:00,10,3,0.10949999999999999
3655,17380.0,645.0,3,2010-10-01 16:42:00,70,3,6.45
3657,17382.0,836.88,7,2010-09-30 10:53:00,71,1,8.3688
3658,17383.0,110.69999999999999,1,2010-09-12 14:54:00,89,3,1.107
3659,17384.0,171.15,1,2010-08-29 16:01:00,103,3,1.7115
3660,17386.0,126.35000000000001,1,2010-11-19 13:40:00,21,3,1.2635
3661,17388.0,1432.01,7,2010-10-15 10:39:00,56,1,14.3201
3663,17390.0,149.3,1,2010-10-15 11:29:00,56,3,1.493
3664,17392.0,168.65,1,2010-09-15 16:17:00,86,3,1.6865
3665,17393.0,381.15,2,2010-10-25 11:10:00,46,3,3.8114999999999997
3666,17395.0,97.5,1,2010-07-19 15:34:00,144,3,0.975
3667,17396.0,1476.3,7,2010-12-03 09:45:00,7,1,14.763
3668,17397.0,536.77,1,2010-10-19 13:20:00,52,3,5.3677
3669,17400.0,2547.09,3,2010-05-07 17:49:00,217,1,25.4709
3670,17401.0,114.85,1,2010-06-16 16:54:00,177,0,1.1484999999999999
3672,17403.0,118.95,1,2010-09-15 12:29:00,86,3,1.1895
3674,17406.0,2704.63,11,2010-12-08 10:35:00,2,2,27.046300000000002
3675,17407.0,552.9,1,2010-10-24 11:57:00,47,3,5.529
3676,17408.0,283.44000000000005,2,2010-07-27 13:17:00,136,3,2.8344000000000005
3678,17411.0,646.44,2,2010-11-18 11:55:00,22,3,6.4644
3679,17412.0,3159.46,10,2010-12-02 16:29:00,8,2,31.5946
3680,17413.0,560.14,2,2010-10-31 12:33:00,40,3,5.6014
3681,17414.0,1471.52,4,2010-10-12 16:53:00,59,1,14.7152
3683,17417.0,164.18,1,2010-06-09 10:00:00,184,0,1.6418000000000001
3684,17418.0,206.60000000000002,1,2010-11-17 13:42:00,23,3,2.0660000000000003
3685,17419.0,2273.95,8,2010-12-07 15:04:00,3,2,22.7395
3686,17420.0,485.6,4,2010-12-01 09:56:00,9,3,4.856
3687,17421.0,1059.41,3,2010-11-18 16:57:00,22,1,10.594100000000001
3688,17422.0,1615.39,5,2010-11-23 10:24:00,17,1,16.1539
3689,17423.0,420.54,1,2010-11-11 12:26:00,29,3,4.2054
3690,17426.0,3040.51,7,2010-09-13 12:35:00,88,2,30.4051
3692,17429.0,832.54,2,2010-11-08 13:28:00,32,3,8.3254
3693,17430.0,469.40999999999997,3,2010-12-09 13:05:00,1,3,4.6941
3694,17432.0,1385.6299999999999,7,2010-11-19 17:01:00,21,1,13.8563
3695,17433.0,266.8,1,2010-11-19 13:37:00,21,3,2.668
3696,17435.0,331.35,1,2010-10-24 13:55:00,47,3,3.3135000000000003
3697,17436.0,317.76,3,2010-10-27 13:43:00,44,3,3.1776
3698,17437.0,373.17,1,2010-06-28 11:11:00,165,0,3.7317
3699,17438.0,1034.32,4,2010-09-21 14:12:00,80,1,10.3432
3700,17439.0,325.74,1,2010-02-22 12:48:00,291,0,3.2574
3701,17440.0,137.16,1,2010-06-08 14:40:00,185,0,1.3716
3702,17441.0,293.35,1,2009-12-07 13:32:00,368,0,2.9335000000000004
3703,17442.0,2371.74,9,2010-11-23 14:46:00,17,2,23.717399999999998
3705,17449.0,2430.29,6,2010-11-17 13:50:00,23,2,24.3029
3707,17454.0,1030.41,6,2010-09-03 10:43:00,98,1,10.3041
3708,17456.0,975.5600000000001,2,2010-12-09 15:23:00,1,3,9.755600000000001
3710,17458.0,213.08,1,2010-11-23 11:43:00,17,3,2.1308000000000002
3712,17463.0,661.5,2,2010-05-28 10:04:00,196,0,6.615
3713,17464.0,710.98,2,2010-07-05 13:24:00,158,0,7.1098
3714,17465.0,2542.79,7,2010-10-10 11:56:00,61,2,25.4279
3715,17467.0,102.6,1,2010-11-09 12:58:00,31,3,1.026
3716,17468.0,57.8,1,2010-11-29 17:25:00,11,3,0.578
3718,17470.0,1679.8,7,2010-12-07 09:57:00,3,2,16.798
3719,17471.0,321.65000000000003,1,2010-08-22 11:53:00,110,3,3.2165000000000004
3720,17472.0,224.81,1,2010-03-21 13:27:00,264,0,2.2481
3721,17473.0,607.0,2,2010-10-27 11:45:00,44,3,6.07
3722,17474.0,1047.0,1,2010-04-19 10:43:00,235,0,10.47
3723,17476.0,489.86,2,2010-11-09 10:21:00,31,3,4.8986
3724,17477.0,1144.3,2,2010-04-06 10:06:00,248,0,11.443
3725,17478.0,1272.8,2,2010-10-27 15:01:00,44,1,12.728
3726,17479.0,389.26000000000005,1,2010-03-17 09:26:00,268,0,3.8926000000000003
3727,17480.0,390.21,1,2010-09-21 12:31:00,80,3,3.9021
3728,17482.0,778.19,2,2010-08-09 15:33:00,123,3,7.7819
3729,17483.0,177.69,1,2010-10-21 12:43:00,50,3,1.7769
3730,17484.0,209.57,2,2010-05-12 15:41:00,212,0,2.0957
3731,17487.0,160.55,1,2009-12-11 15:06:00,364,0,1.6055000000000001
3732,17488.0,336.5,1,2010-03-08 14:07:00,277,0,3.365
3733,17490.0,658.18,2,2010-11-16 18:47:00,24,3,6.581799999999999
3734,17491.0,2422.2000000000003,8,2010-12-07 12:18:00,3,2,24.222
3735,17492.0,747.85,2,2010-08-18 15:10:00,114,3,7.4785
3736,17493.0,100.91000000000001,1,2010-11-19 16:57:00,21,3,1.0091
3737,17494.0,54.699999999999996,1,2010-07-26 10:06:00,137,3,0.5469999999999999
3738,17495.0,309.16,1,2010-11-14 11:50:00,26,3,3.0916
3739,17496.0,1141.84,3,2010-05-25 10:25:00,199,0,11.418399999999998
3740,17497.0,287.25,2,2010-11-14 14:17:00,26,3,2.8725
3741,17499.0,718.51,1,2010-05-27 09:59:00,197,0,7.1851
3743,17505.0,1289.64,3,2010-06-07 12:10:00,186,1,12.896400000000002
3745,17510.0,206.07999999999998,1,2010-10-15 10:20:00,56,3,2.0608
3747,17512.0,2542.83,8,2010-09-13 10:46:00,88,2,25.4283
3748,17513.0,645.6,2,2010-10-27 11:13:00,44,3,6.456
3749,17514.0,334.18,1,2010-02-08 14:00:00,305,0,3.3418
3750,17515.0,978.4399999999999,5,2010-11-10 13:47:00,30,1,9.7844
3751,17516.0,189.47,1,2010-11-26 12:50:00,14,3,1.8947
3752,17518.0,329.42,2,2010-10-10 12:40:00,61,3,3.2942
3753,17519.0,3265.45,10,2010-12-06 15:18:00,4,2,32.6545
3754,17521.0,554.85,2,2010-11-10 16:25:00,30,3,5.548500000000001
3755,17524.0,394.14,2,2010-09-27 16:29:00,74,3,3.9414
3756,17525.0,739.2,2,2010-11-07 11:54:00,33,3,7.392
3757,17526.0,2970.14,9,2010-12-09 12:20:00,1,2,29.7014
3758,17529.0,1240.25,2,2010-04-08 17:51:00,246,0,12.4025
3759,17530.0,756.51,3,2010-12-09 20:01:00,1,3,7.5651
3760,17531.0,970.12,2,2010-06-30 12:17:00,163,0,9.7012
3761,17532.0,65.34,1,2010-11-19 08:13:00,21,3,0.6534
3762,17533.0,34.8,1,2010-10-01 09:14:00,70,3,0.348
3763,17534.0,1445.47,4,2010-09-14 13:32:00,87,1,14.4547
3764,17536.0,288.33,2,2010-10-15 12:09:00,56,3,2.8832999999999998
3765,17539.0,1226.57,4,2010-04-01 12:07:00,253,0,12.265699999999999
3766,17540.0,1011.7,4,2010-11-21 11:37:00,19,1,10.117
3767,17541.0,124.46,1,2010-07-18 11:36:00,145,3,1.2446
3768,17542.0,170.95,2,2010-03-08 12:17:00,277,0,1.7094999999999998
3769,17543.0,120.05,1,2010-06-08 12:41:00,185,0,1.2005
3770,17544.0,960.69,3,2010-11-14 15:08:00,26,1,9.606900000000001
3771,17545.0,802.58,3,2010-11-14 15:30:00,26,3,8.0258
3772,17547.0,727.85,2,2010-11-29 09:41:00,11,3,7.2785
3773,17548.0,627.96,3,2010-11-26 15:19:00,14,3,6.2796
3774,17550.0,2280.48,6,2010-11-07 14:51:00,33,2,22.8048
3775,17552.0,2154.88,10,2010-12-02 18:46:00,8,2,21.5488
3776,17553.0,2270.0,3,2010-08-24 09:49:00,108,1,22.7
3777,17555.0,574.48,3,2010-10-10 12:09:00,61,3,5.744800000000001
3778,17556.0,142.77,1,2010-11-25 17:00:00,15,3,1.4277000000000002
3779,17557.0,34.0,1,2009-12-07 10:15:00,368,0,0.34
3780,17558.0,259.17,1,2010-11-11 14:36:00,29,3,2.5917000000000003
3781,17559.0,167.62,1,2010-07-15 12:02:00,148,3,1.6762000000000001
3782,17560.0,1040.85,4,2010-11-09 14:49:00,31,1,10.408499999999998
3783,17561.0,554.72,3,2010-11-14 12:36:00,26,3,5.5472
3784,17563.0,392.38,2,2010-05-10 14:54:00,214,0,3.9238
3785,17565.0,131.83,1,2010-05-02 11:54:00,222,0,1.3183
3786,17567.0,1024.55,2,2010-12-02 15:18:00,8,3,10.2455
3787,17568.0,382.79,1,2010-03-16 16:45:00,269,0,3.8279
3788,17570.0,100.0,1,2010-11-23 11:56:00,17,3,1.0
3789,17571.0,205.23999999999998,1,2010-06-15 12:50:00,178,0,2.0524
3790,17572.0,496.26000000000005,7,2010-12-01 12:51:00,9,1,4.9626
3791,17575.0,171.7,1,2010-02-10 13:48:00,303,0,1.7169999999999999
3793,17577.0,348.75,2,2010-03-04 13:01:00,281,0,3.4875
3794,17578.0,903.87,6,2010-08-22 13:10:00,110,1,9.0387
3795,17579.0,304.38,1,2010-05-10 14:28:00,214,0,3.0438
3796,17580.0,329.55,2,2010-11-28 11:08:00,12,3,3.2955
3798,17582.0,1275.43,4,2010-09-19 13:37:00,82,1,12.7543
3799,17583.0,135.95,1,2010-05-28 14:24:00,196,0,1.3595
3801,17585.0,960.23,3,2010-09-20 14:49:00,81,1,9.6023
3802,17586.0,167.4,1,2010-03-30 13:12:00,255,0,1.6740000000000002
3803,17587.0,181.66,1,2010-03-21 14:16:00,264,0,1.8166
3804,17588.0,1699.35,4,2010-11-08 15:45:00,32,1,16.993499999999997
3806,17591.0,550.7,2,2010-12-07 15:39:00,3,3,5.507000000000001
3807,17592.0,148.3,1,2009-12-01 10:49:00,374,0,1.483
3809,17594.0,1504.7,2,2010-09-16 19:17:00,85,1,15.047
3810,17596.0,2092.74,7,2010-12-06 12:34:00,4,2,20.9274
3811,17597.0,1439.72,4,2010-10-17 10:13:00,54,1,14.3972
3812,17598.0,409.98,1,2010-11-23 17:43:00,17,3,4.0998
3813,17599.0,52.05,1,2010-08-19 12:50:00,113,3,0.5205
3814,17601.0,305.46999999999997,1,2010-11-24 14:29:00,16,3,3.0546999999999995
3815,17602.0,2348.16,8,2010-08-24 17:31:00,108,2,23.4816
3816,17603.0,1398.76,3,2010-04-01 11:51:00,253,0,13.9876
3817,17604.0,636.57,4,2010-10-13 10:17:00,58,1,6.3657
3818,17605.0,160.75,1,2010-04-28 14:45:00,226,0,1.6075
3819,17606.0,87.30000000000001,1,2009-12-02 13:32:00,373,0,0.8730000000000001
3820,17607.0,333.81,1,2010-11-28 13:11:00,12,3,3.3381
3821,17608.0,305.11,2,2010-09-16 16:15:00,85,3,3.0511
3822,17609.0,782.12,6,2010-11-02 10:00:00,38,1,7.8212
3823,17610.0,1529.49,5,2010-06-17 16:34:00,176,1,15.2949
3826,17615.0,403.6,3,2010-11-17 08:42:00,23,3,4.0360000000000005
3827,17616.0,489.59999999999997,2,2010-12-07 10:04:00,3,3,4.896
3828,17617.0,395.33,1,2010-05-30 12:48:00,194,0,3.9533
3829,17618.0,3101.66,8,2010-11-21 12:31:00,19,2,31.016599999999997
3830,17621.0,1795.22,3,2010-10-31 10:14:00,40,1,17.9522
3831,17622.0,1130.21,2,2010-04-21 12:36:00,233,0,11.302100000000001
3832,17623.0,1856.6200000000001,6,2010-10-26 14:12:00,45,2,18.566200000000002
3833,17624.0,725.15,2,2010-09-28 14:07:00,73,3,7.2515
3835,17626.0,254.0,1,2010-04-16 12:15:00,238,0,2.54
3836,17627.0,296.36,1,2010-08-18 11:27:00,114,3,2.9636
3837,17629.0,641.4,2,2010-11-16 14:46:00,24,3,6.414
3838,17631.0,470.16,4,2010-11-30 10:02:00,10,3,4.7016
3839,17633.0,732.55,3,2010-11-25 11:28:00,15,3,7.3255
3840,17635.0,1265.58,3,2010-10-11 15:12:00,60,1,12.6558
3841,17638.0,842.4,2,2010-03-02 14:32:00,283,0,8.424
3842,17639.0,506.67,5,2010-11-17 16:11:00,23,1,5.0667
3843,17640.0,2547.28,5,2010-11-25 14:27:00,15,2,25.472800000000003
3844,17642.0,1112.2,3,2010-10-06 13:20:00,65,1,11.122
3845,17643.0,439.7,2,2010-12-01 14:38:00,9,3,4.397
3846,17644.0,3132.96,9,2010-11-10 10:18:00,30,2,31.3296
3847,17646.0,3141.4,10,2010-12-09 14:28:00,1,2,31.414
3848,17647.0,198.6,2,2010-02-08 14:40:00,305,0,1.986
3849,17648.0,418.87,1,2010-11-19 16:41:00,21,3,4.1887
3850,17649.0,710.4,2,2010-08-27 10:23:00,105,3,7.104
3851,17651.0,1758.52,6,2010-07-29 12:28:00,134,1,17.5852
3852,17655.0,1013.54,3,2010-12-08 16:45:00,2,1,10.135399999999999
3853,17657.0,126.0,1,2010-10-05 14:52:00,66,3,1.26
3854,17659.0,835.33,3,2010-12-02 16:46:00,8,1,8.3533
3855,17660.0,163.47,1,2009-12-02 16:02:00,373,0,1.6347
3856,17662.0,412.92,2,2010-02-16 09:38:00,297,0,4.1292
3857,17663.0,3372.92,10,2010-10-18 10:26:00,53,2,33.7292
3858,17664.0,561.59,2,2010-08-22 13:14:00,110,3,5.6159
3859,17665.0,563.1,1,2010-08-03 13:12:00,129,3,5.631
3860,17666.0,1319.6399999999999,3,2010-08-19 12:23:00,113,1,13.196399999999999
3861,17667.0,1895.19,4,2010-09-30 12:19:00,71,1,18.951900000000002
3862,17669.0,2735.63,3,2010-09-03 13:13:00,98,2,27.3563
3863,17671.0,830.63,2,2010-12-09 14:27:00,1,3,8.3063
3864,17672.0,2600.46,5,2010-10-18 13:34:00,53,2,26.0046
3865,17673.0,2604.46,7,2010-11-29 15:26:00,11,2,26.0446
3866,17674.0,300.66,1,2010-12-06 10:20:00,4,3,3.0066
3868,17676.0,1378.16,5,2010-12-08 13:49:00,2,1,13.781600000000001
3870,17678.0,301.65,1,2010-04-15 13:54:00,239,0,3.0164999999999997
3871,17679.0,1585.5,5,2010-07-06 09:39:00,157,1,15.855
3872,17680.0,313.05,2,2010-11-21 13:31:00,19,3,3.1305
3873,17681.0,731.2,5,2010-04-21 17:22:00,233,0,7.312
3874,17682.0,1982.45,6,2010-12-06 13:35:00,4,2,19.8245
3875,17683.0,819.01,3,2010-11-19 10:11:00,21,1,8.1901
3876,17685.0,2751.64,6,2010-12-02 14:42:00,8,2,27.516399999999997
3877,17686.0,2557.35,2,2010-10-12 17:06:00,59,1,25.5735
3878,17687.0,432.68,1,2010-10-15 12:30:00,56,3,4.3268
3879,17688.0,304.2,1,2010-11-11 10:41:00,29,3,3.042
3880,17689.0,317.08,2,2010-11-16 13:22:00,24,3,3.1708
3881,17690.0,2690.15,8,2010-12-08 15:23:00,2,2,26.901500000000002
3882,17691.0,489.65000000000003,3,2010-12-06 11:10:00,4,3,4.8965000000000005
3883,17692.0,2234.86,8,2010-11-08 13:39:00,32,2,22.3486
3884,17694.0,1412.85,2,2010-07-16 10:22:00,147,1,14.128499999999999
3885,17695.0,980.7,3,2010-11-10 14:44:00,30,1,9.807
3887,17699.0,442.0,2,2010-08-20 09:39:00,112,3,4.42
3889,17702.0,1319.67,2,2010-11-21 13:15:00,19,1,13.1967
3890,17703.0,296.1,1,2010-10-17 16:16:00,54,3,2.9610000000000003
3891,17705.0,260.38,2,2010-09-10 14:43:00,91,3,2.6038
3893,17707.0,456.90000000000003,6,2010-11-28 15:52:00,12,1,4.569
3894,17708.0,620.85,2,2010-11-02 08:57:00,38,3,6.2085
3895,17709.0,533.56,4,2010-08-26 14:02:00,106,3,5.3355999999999995
3896,17710.0,293.5,1,2010-10-12 07:49:00,59,3,2.935
3897,17713.0,1198.09,4,2010-11-22 16:50:00,18,1,11.980899999999998
3898,17714.0,1257.18,4,2010-10-11 08:30:00,60,1,12.571800000000001
3899,17715.0,163.2,1,2010-04-26 12:17:00,228,0,1.632
3901,17717.0,376.92,1,2010-10-14 12:54:00,57,3,3.7692
3902,17718.0,299.83,1,2010-03-05 08:01:00,280,0,2.9983
3903,17720.0,1572.97,7,2010-12-07 10:43:00,3,2,15.729700000000001
3904,17721.0,307.21000000000004,1,2010-02-18 15:18:00,295,0,3.0721000000000003
3905,17722.0,2006.32,2,2010-12-08 12:41:00,2,1,20.0632
3906,17723.0,102.0,1,2010-11-29 10:35:00,11,3,1.02
3907,17726.0,1092.06,7,2010-11-09 13:37:00,31,1,10.9206
3908,17728.0,1362.75,2,2010-10-31 15:50:00,40,1,13.6275
3909,17729.0,438.65000000000003,1,2010-04-22 15:03:00,232,0,4.386500000000001
3910,17730.0,2475.32,7,2010-11-22 12:26:00,18,2,24.753200000000003
3911,17731.0,468.88,2,2010-03-28 12:43:00,257,0,4.6888
3912,17732.0,2166.42,8,2010-12-02 09:29:00,8,2,21.6642
3913,17734.0,741.69,3,2010-07-02 10:01:00,161,0,7.416900000000001
3915,17738.0,2304.51,9,2010-11-09 14:24:00,31,2,23.0451
3917,17740.0,426.9,6,2010-11-15 16:33:00,25,1,4.269
3918,17741.0,101.1,2,2010-10-29 11:59:00,42,3,1.011
3919,17742.0,1743.3700000000001,9,2010-10-07 15:03:00,64,2,17.4337
3920,17743.0,229.2,1,2010-09-17 14:54:00,84,3,2.292
3921,17744.0,326.74,1,2010-11-24 09:34:00,16,3,3.2674000000000003
3922,17745.0,600.34,2,2010-08-19 12:30:00,113,3,6.0034
3923,17746.0,793.9300000000001,3,2010-08-25 13:31:00,107,3,7.9393
3924,17748.0,358.15,1,2010-06-30 13:49:00,163,0,3.5814999999999997
3925,17749.0,351.66,1,2010-06-11 14:56:00,182,0,3.5166000000000004
3926,17751.0,157.85999999999999,1,2010-10-14 13:57:00,57,3,1.5785999999999998
3927,17753.0,390.56,4,2010-09-01 15:49:00,100,3,3.9056
3928,17754.0,2805.27,8,2010-11-30 11:31:00,10,2,28.0527
3929,17756.0,733.7,3,2010-11-29 12:20:00,11,3,7.337000000000001
3931,17758.0,1555.83,4,2010-10-08 12:08:00,63,1,15.5583
3932,17759.0,441.92,2,2010-11-11 15:09:00,29,3,4.4192
3933,17760.0,631.34,5,2010-12-01 15:08:00,9,1,6.313400000000001
3934,17762.0,129.75,1,2010-09-09 17:40:00,92,3,1.2975
3935,17763.0,71.15,3,2010-02-24 13:34:00,289,0,0.7115
3936,17764.0,804.82,3,2010-11-02 17:12:00,38,3,8.048200000000001
3937,17765.0,158.92,1,2010-09-17 12:45:00,84,3,1.5892
3938,17766.0,299.61,2,2010-11-23 14:29:00,17,3,2.9961
3939,17767.0,141.85,1,2010-10-25 16:22:00,46,3,1.4184999999999999
3940,17768.0,1236.33,4,2010-11-17 13:42:00,23,1,12.363299999999999
3941,17769.0,3105.1,7,2010-11-21 12:11:00,19,2,31.051
3942,17771.0,141.6,2,2010-09-29 16:35:00,72,3,1.416
3943,17772.0,202.0,1,2010-11-12 11:31:00,28,3,2.02
3944,17773.0,585.27,2,2010-07-13 14:07:00,150,3,5.8527
3945,17774.0,2102.64,5,2010-11-07 12:31:00,33,2,21.0264
3946,17776.0,338.56,2,2010-11-18 12:14:00,22,3,3.3856
3947,17778.0,197.70000000000002,1,2010-02-16 12:44:00,297,0,1.977
3948,17780.0,352.91,3,2010-02-10 13:43:00,303,0,3.5291
3949,17782.0,679.02,2,2010-11-22 11:15:00,18,3,6.7902
3950,17783.0,96.44,1,2010-07-15 12:50:00,148,3,0.9643999999999999
3951,17784.0,112.86,1,2010-06-07 16:08:00,186,0,1.1286
3952,17785.0,271.44,2,2010-09-20 14:14:00,81,3,2.7144
3953,17787.0,736.28,1,2010-12-03 13:43:00,7,3,7.3628
3954,17789.0,171.25,1,2010-02-16 13:16:00,297,0,1.7125
3955,17790.0,818.06,6,2010-11-26 10:19:00,14,1,8.1806
3956,17792.0,370.05,2,2010-08-29 14:30:00,103,3,3.7005
3957,17794.0,147.3,2,2010-01-22 10:18:00,322,0,1.473
3958,17796.0,664.09,4,2010-12-05 12:23:00,5,1,6.6409
3959,17797.0,1205.44,5,2010-11-09 14:33:00,31,1,12.054400000000001
3960,17798.0,183.09,1,2010-05-07 11:42:00,217,0,1.8309
3961,17799.0,3285.96,10,2010-11-15 13:58:00,25,2,32.8596
