,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
3224,16821.0,113.35,1,2010-11-23 10:04:00,17,3,1.1335
3227,16824.0,225.6,1,2010-11-11 12:21:00,29,3,2.256
3230,16829.0,316.1,1,2010-11-16 18:11:00,24,3,3.161
3233,16832.0,218.45999999999998,2,2010-10-07 08:35:00,64,3,2.1845999999999997
3237,16836.0,530.5,2,2010-10-29 12:48:00,42,3,5.305
3249,16856.0,323.09000000000003,2,2010-10-18 11:54:00,53,3,3.2309
3250,16857.0,352.8,1,2010-09-23 10:49:00,78,3,3.528
3254,16861.0,772.83,3,2010-11-14 13:54:00,26,3,7.728300000000001
3256,16863.0,495.72,2,2010-12-08 08:58:00,2,3,4.9572
3257,16864.0,409.25,2,2010-10-01 16:16:00,70,3,4.0925
3258,16865.0,130.95,1,2010-11-03 11:34:00,37,3,1.3094999999999999
3260,16868.0,393.39,3,2010-11-10 13:17:00,30,3,3.9339
3261,16870.0,450.15999999999997,1,2010-08-27 13:53:00,105,3,4.5016
3262,16872.0,533.11,3,2010-10-08 15:20:00,63,3,5.3311
3264,16874.0,217.74,1,2010-11-25 13:08:00,15,3,2.1774
3266,16876.0,136.01,1,2010-11-01 11:59:00,39,3,1.3600999999999999
3267,16880.0,321.78,1,2010-08-03 13:54:00,129,3,3.2177999999999995
3270,16885.0,239.23000000000002,1,2010-11-19 12:51:00,21,3,2.3923
3271,16886.0,134.0,1,2010-09-09 15:08:00,92,3,1.34
3272,16887.0,465.84000000000003,2,2010-11-04 11:29:00,36,3,4.6584
3273,16888.0,437.15,3,2010-11-04 12:39:00,36,3,4.3715
3275,16890.0,285.41,3,2010-08-20 11:23:00,112,3,2.8541000000000003
3278,16893.0,255.84,2,2010-12-08 12:06:00,2,3,2.5584000000000002
3282,16898.0,507.56,3,2010-12-06 12:23:00,4,3,5.0756
3283,16899.0,439.46000000000004,2,2010-11-26 11:28:00,14,3,4.3946000000000005
3285,16903.0,689.04,2,2010-11-24 14:55:00,16,3,6.8904
3295,16916.0,547.14,3,2010-12-02 13:14:00,8,3,5.4714
3299,16920.0,355.45,1,2010-10-24 14:07:00,47,3,3.5545
3300,16921.0,276.88,2,2010-09-23 14:08:00,78,3,2.7688
3306,16931.0,629.4,3,2010-12-05 11:40:00,5,3,6.294
3307,16932.0,278.77,2,2010-10-12 14:14:00,59,3,2.7876999999999996
3310,16935.0,535.1,3,2010-11-23 09:16:00,17,3,5.351
3311,16936.0,288.49,1,2010-11-19 11:54:00,21,3,2.8849
3312,16937.0,202.1,1,2010-07-28 17:56:00,135,3,2.021
3314,16939.0,449.0,3,2010-08-08 12:24:00,124,3,4.49
3322,16948.0,433.75,4,2010-10-06 13:08:00,65,3,4.3375
3324,16952.0,631.17,3,2010-09-24 15:35:00,77,3,6.311699999999999
3327,16958.0,809.44,1,2010-09-30 14:25:00,71,3,8.0944
3329,16961.0,560.39,2,2010-11-16 16:37:00,24,3,5.603899999999999
3330,16962.0,251.04,1,2010-10-26 11:36:00,45,3,2.5103999999999997
3333,16972.0,786.25,2,2010-11-22 10:59:00,18,3,7.8625
3334,16973.0,127.0,1,2010-11-18 13:56:00,22,3,1.27
3337,16977.0,496.0,4,2010-11-09 13:17:00,31,3,4.96
3340,16980.0,394.37,1,2010-10-07 14:05:00,64,3,3.9437
3346,16988.0,256.55,1,2010-11-25 09:22:00,15,3,2.5655
3347,16990.0,165.0,1,2010-10-13 11:42:00,58,3,1.65
3348,16991.0,1041.21,1,2010-10-14 14:08:00,57,3,10.4121
3351,16996.0,666.6500000000001,3,2010-11-22 14:33:00,18,3,6.666500000000001
3352,16998.0,107.0,1,2010-09-21 14:39:00,80,3,1.07
3353,17000.0,406.3,2,2010-11-08 13:35:00,32,3,4.063
3357,17004.0,1012.22,2,2010-11-12 13:17:00,28,3,10.1222
3358,17005.0,742.36,2,2010-08-26 10:57:00,106,3,7.4236
3360,17007.0,230.17000000000002,1,2010-09-28 13:51:00,73,3,2.3017000000000003
3361,17008.0,81.36,1,2010-10-06 15:19:00,65,3,0.8136
3371,17022.0,189.0,1,2010-10-03 10:27:00,68,3,1.89
3372,17023.0,800.18,3,2010-10-18 15:37:00,53,3,8.0018
3374,17026.0,54.15,2,2010-12-05 12:47:00,5,3,0.5415
3375,17027.0,436.82,3,2010-09-19 14:11:00,82,3,4.3682
3380,17033.0,302.65000000000003,1,2010-11-07 12:55:00,33,3,3.0265000000000004
3381,17034.0,538.4,2,2010-10-26 14:00:00,45,3,5.3839999999999995
3383,17036.0,176.9,1,2010-11-21 14:26:00,19,3,1.7690000000000001
3384,17038.0,630.77,1,2010-10-20 16:04:00,51,3,6.3077
3387,17041.0,604.71,3,2010-11-07 12:56:00,33,3,6.0471
3390,17045.0,488.24,2,2010-11-28 13:09:00,12,3,4.8824000000000005
3396,17051.0,467.25,3,2010-09-19 15:09:00,82,3,4.6725
3397,17055.0,239.55,1,2010-09-20 12:21:00,81,3,2.3955
3408,17070.0,133.18,1,2010-10-25 15:57:00,46,3,1.3318
3413,17076.0,401.66999999999996,3,2010-11-12 10:51:00,28,3,4.016699999999999
3422,17089.0,128.45,1,2010-11-18 15:33:00,22,3,1.2845
3427,17094.0,100.2,1,2010-10-12 10:48:00,59,3,1.002
3430,17097.0,386.03,2,2010-12-09 14:55:00,1,3,3.8602999999999996
3431,17098.0,591.0699999999999,3,2010-11-23 12:13:00,17,3,5.910699999999999
3435,17104.0,474.03,1,2010-10-12 12:21:00,59,3,4.7402999999999995
3436,17106.0,491.23,1,2010-11-15 14:11:00,25,3,4.9123
3439,17109.0,410.42,2,2010-10-29 15:56:00,42,3,4.1042000000000005
3441,17111.0,227.97,1,2010-10-10 15:21:00,61,3,2.2797
3442,17112.0,205.17,1,2010-07-25 11:14:00,138,3,2.0517
3446,17121.0,314.74,1,2010-11-02 11:47:00,38,3,3.1474
3447,17122.0,432.18,3,2010-11-16 14:38:00,24,3,4.3218
3448,17123.0,631.87,2,2010-09-26 12:06:00,75,3,6.3187
3454,17134.0,212.1,1,2010-09-23 18:32:00,78,3,2.121
3461,17142.0,704.75,3,2010-10-31 14:52:00,40,3,7.0475
3462,17143.0,924.11,2,2010-10-18 15:27:00,53,3,9.2411
3466,17149.0,143.10000000000002,1,2010-09-14 14:56:00,87,3,1.4310000000000003
3469,17152.0,327.0,1,2010-10-10 12:40:00,61,3,3.27
3471,17156.0,591.87,1,2010-08-05 11:30:00,127,3,5.9187
3474,17159.0,560.71,2,2010-08-19 11:48:00,113,3,5.6071
3476,17161.0,856.01,1,2010-09-21 16:44:00,80,3,8.5601
3477,17163.0,406.68,2,2010-09-20 10:08:00,81,3,4.0668
3480,17168.0,400.2,1,2010-07-29 12:33:00,134,3,4.002
3482,17170.0,178.68,2,2010-11-30 15:55:00,10,3,1.7868000000000002
3484,17172.0,638.81,2,2010-10-05 12:02:00,66,3,6.3881
3486,17177.0,119.5,1,2010-07-22 14:53:00,141,3,1.195
3488,17179.0,795.47,3,2010-11-22 15:52:00,18,3,7.9547
3490,17181.0,225.45000000000002,2,2010-12-01 12:38:00,9,3,2.2545
3491,17182.0,321.3,2,2010-10-13 10:09:00,58,3,3.213
3500,17193.0,610.74,2,2010-11-18 16:57:00,22,3,6.1074
3503,17196.0,352.9,1,2010-10-08 11:31:00,63,3,3.529
3504,17198.0,521.66,2,2010-12-09 13:34:00,1,3,5.2166
3506,17200.0,356.71,4,2010-11-17 13:04:00,23,3,3.5671
3508,17202.0,160.65,1,2010-10-15 11:25:00,56,3,1.6065
3511,17205.0,615.27,2,2010-10-19 16:11:00,52,3,6.152699999999999
3513,17208.0,115.35,1,2010-11-09 12:50:00,31,3,1.1535
3515,17210.0,253.37,1,2010-11-12 12:15:00,28,3,2.5337
3517,17212.0,567.5600000000001,2,2010-09-07 15:46:00,94,3,5.6756
3519,17215.0,186.15,1,2010-09-01 13:39:00,100,3,1.8615000000000002
3523,17219.0,144.9,1,2010-10-19 11:29:00,52,3,1.449
3527,17223.0,446.74,2,2010-12-06 14:08:00,4,3,4.4674000000000005
3528,17224.0,100.86,1,2010-07-26 13:30:00,137,3,1.0086
3530,17226.0,506.63,2,2010-09-21 10:10:00,80,3,5.0663
3535,17233.0,369.98,2,2010-09-17 13:20:00,84,3,3.6998
3538,17237.0,687.39,2,2010-11-29 11:51:00,11,3,6.8739
3540,17239.0,806.95,3,2010-11-17 15:28:00,23,3,8.0695
3548,17248.0,227.51,1,2010-08-15 11:55:00,117,3,2.2751
3549,17249.0,68.03,1,2010-10-07 11:33:00,64,3,0.6803
3550,17251.0,529.15,2,2010-11-22 10:42:00,18,3,5.2915
3551,17254.0,198.29,1,2010-11-03 14:00:00,37,3,1.9828999999999999
3552,17255.0,500.72,2,2010-11-14 14:56:00,26,3,5.0072
3553,17256.0,258.93,3,2010-08-15 13:19:00,117,3,2.5893
3554,17257.0,192.73,2,2010-09-29 12:51:00,72,3,1.9272999999999998
3555,17258.0,417.3,2,2010-11-08 12:37:00,32,3,4.173
3557,17260.0,120.95,1,2010-10-24 13:21:00,47,3,1.2095
3558,17261.0,230.44,1,2010-07-18 11:49:00,145,3,2.3044
3560,17264.0,279.59,1,2010-10-11 12:52:00,60,3,2.7958999999999996
3561,17266.0,207.09,2,2010-07-28 16:39:00,135,3,2.0709
3563,17269.0,537.46,1,2010-11-19 11:12:00,21,3,5.3746
3564,17270.0,604.4,2,2010-08-27 14:09:00,105,3,6.044
3566,17273.0,141.12,1,2010-10-11 15:57:00,60,3,1.4112
3567,17274.0,465.4,1,2010-11-09 12:06:00,31,3,4.654
3568,17275.0,114.52,1,2010-11-21 13:26:00,19,3,1.1452
3569,17276.0,508.39,1,2010-11-02 16:20:00,38,3,5.0839
3571,17280.0,118.85999999999999,1,2010-09-27 16:46:00,74,3,1.1885999999999999
3573,17282.0,636.25,2,2010-09-09 19:23:00,92,3,6.3625
3574,17283.0,188.46,1,2010-11-26 11:53:00,14,3,1.8846
3577,17286.0,241.56,2,2010-11-04 13:52:00,36,3,2.4156
3582,17292.0,271.75,2,2010-08-24 17:14:00,108,3,2.7175
3586,17298.0,459.14,3,2010-11-30 17:55:00,10,3,4.5914
3587,17299.0,346.97,2,2010-09-26 13:40:00,75,3,3.4697000000000005
3588,17300.0,393.64,2,2010-11-14 10:56:00,26,3,3.9364
3595,17309.0,247.84,2,2010-11-23 13:47:00,17,3,2.4784
3596,17310.0,1025.1,2,2010-11-17 16:00:00,23,3,10.251
3600,17316.0,124.45,1,2010-10-15 14:35:00,56,3,1.2445
3608,17325.0,512.77,2,2010-10-25 09:20:00,46,3,5.1277
3609,17326.0,321.95,2,2010-10-27 15:38:00,44,3,3.2195
3610,17327.0,152.35,2,2010-10-26 09:54:00,45,3,1.5234999999999999
3615,17334.0,328.13,1,2010-10-29 12:16:00,42,3,3.2813
3616,17335.0,508.0,2,2010-11-21 10:17:00,19,3,5.08
3617,17336.0,81.12,1,2010-08-24 15:37:00,108,3,0.8112
3619,17339.0,119.0,2,2010-12-09 14:44:00,1,3,1.19
3629,17350.0,619.971,3,2010-11-10 16:15:00,30,3,6.19971
3634,17355.0,285.11,1,2010-11-18 13:18:00,22,3,2.8511
3636,17358.0,500.2,3,2010-11-28 13:21:00,12,3,5.002
3638,17360.0,645.59,3,2010-11-19 12:00:00,21,3,6.455900000000001
3644,17366.0,1096.24,2,2010-10-03 16:04:00,68,3,10.9624
3646,17369.0,979.1999999999999,1,2010-09-10 09:49:00,91,3,9.792
3649,17373.0,520.58,3,2010-10-17 13:35:00,54,3,5.2058
3650,17374.0,231.34,1,2010-11-09 17:14:00,31,3,2.3134
3651,17375.0,260.45,1,2010-10-04 09:14:00,67,3,2.6045
3652,17376.0,250.44,2,2010-10-31 10:42:00,40,3,2.5044
3654,17378.0,10.95,1,2010-11-30 18:46:00,10,3,0.10949999999999999
3655,17380.0,645.0,3,2010-10-01 16:42:00,70,3,6.45
3658,17383.0,110.69999999999999,1,2010-09-12 14:54:00,89,3,1.107
3659,17384.0,171.15,1,2010-08-29 16:01:00,103,3,1.7115
3660,17386.0,126.35000000000001,1,2010-11-19 13:40:00,21,3,1.2635
3663,17390.0,149.3,1,2010-10-15 11:29:00,56,3,1.493
3664,17392.0,168.65,1,2010-09-15 16:17:00,86,3,1.6865
3665,17393.0,381.15,2,2010-10-25 11:10:00,46,3,3.8114999999999997
3666,17395.0,97.5,1,2010-07-19 15:34:00,144,3,0.975
3668,17397.0,536.77,1,2010-10-19 13:20:00,52,3,5.3677
3672,17403.0,118.95,1,2010-09-15 12:29:00,86,3,1.1895
3675,17407.0,552.9,1,2010-10-24 11:57:00,47,3,5.529
3676,17408.0,283.44000000000005,2,2010-07-27 13:17:00,136,3,2.8344000000000005
3678,17411.0,646.44,2,2010-11-18 11:55:00,22,3,6.4644
3680,17413.0,560.14,2,2010-10-31 12:33:00,40,3,5.6014
3684,17418.0,206.60000000000002,1,2010-11-17 13:42:00,23,3,2.0660000000000003
3686,17420.0,485.6,4,2010-12-01 09:56:00,9,3,4.856
3689,17423.0,420.54,1,2010-11-11 12:26:00,29,3,4.2054
3692,17429.0,832.54,2,2010-11-08 13:28:00,32,3,8.3254
3693,17430.0,469.40999999999997,3,2010-12-09 13:05:00,1,3,4.6941
3695,17433.0,266.8,1,2010-11-19 13:37:00,21,3,2.668
3696,17435.0,331.35,1,2010-10-24 13:55:00,47,3,3.3135000000000003
3697,17436.0,317.76,3,2010-10-27 13:43:00,44,3,3.1776
3708,17456.0,975.5600000000001,2,2010-12-09 15:23:00,1,3,9.755600000000001
3710,17458.0,213.08,1,2010-11-23 11:43:00,17,3,2.1308000000000002
3715,17467.0,102.6,1,2010-11-09 12:58:00,31,3,1.026
3716,17468.0,57.8,1,2010-11-29 17:25:00,11,3,0.578
3719,17471.0,321.65000000000003,1,2010-08-22 11:53:00,110,3,3.2165000000000004
3721,17473.0,607.0,2,2010-10-27 11:45:00,44,3,6.07
3723,17476.0,489.86,2,2010-11-09 10:21:00,31,3,4.8986
3727,17480.0,390.21,1,2010-09-21 12:31:00,80,3,3.9021
3728,17482.0,778.19,2,2010-08-09 15:33:00,123,3,7.7819
3729,17483.0,177.69,1,2010-10-21 12:43:00,50,3,1.7769
3733,17490.0,658.18,2,2010-11-16 18:47:00,24,3,6.581799999999999
3735,17492.0,747.85,2,2010-08-18 15:10:00,114,3,7.4785
3736,17493.0,100.91000000000001,1,2010-11-19 16:57:00,21,3,1.0091
3737,17494.0,54.699999999999996,1,2010-07-26 10:06:00,137,3,0.5469999999999999
3738,17495.0,309.16,1,2010-11-14 11:50:00,26,3,3.0916
3740,17497.0,287.25,2,2010-11-14 14:17:00,26,3,2.8725
3745,17510.0,206.07999999999998,1,2010-10-15 10:20:00,56,3,2.0608
3748,17513.0,645.6,2,2010-10-27 11:13:00,44,3,6.456
3751,17516.0,189.47,1,2010-11-26 12:50:00,14,3,1.8947
3752,17518.0,329.42,2,2010-10-10 12:40:00,61,3,3.2942
3754,17521.0,554.85,2,2010-11-10 16:25:00,30,3,5.548500000000001
3755,17524.0,394.14,2,2010-09-27 16:29:00,74,3,3.9414
3756,17525.0,739.2,2,2010-11-07 11:54:00,33,3,7.392
3759,17530.0,756.51,3,2010-12-09 20:01:00,1,3,7.5651
3761,17532.0,65.34,1,2010-11-19 08:13:00,21,3,0.6534
3762,17533.0,34.8,1,2010-10-01 09:14:00,70,3,0.348
3764,17536.0,288.33,2,2010-10-15 12:09:00,56,3,2.8832999999999998
3767,17541.0,124.46,1,2010-07-18 11:36:00,145,3,1.2446
3771,17545.0,802.58,3,2010-11-14 15:30:00,26,3,8.0258
3772,17547.0,727.85,2,2010-11-29 09:41:00,11,3,7.2785
3773,17548.0,627.96,3,2010-11-26 15:19:00,14,3,6.2796
3777,17555.0,574.48,3,2010-10-10 12:09:00,61,3,5.744800000000001
3778,17556.0,142.77,1,2010-11-25 17:00:00,15,3,1.4277000000000002
3780,17558.0,259.17,1,2010-11-11 14:36:00,29,3,2.5917000000000003
3781,17559.0,167.62,1,2010-07-15 12:02:00,148,3,1.6762000000000001
3783,17561.0,554.72,3,2010-11-14 12:36:00,26,3,5.5472
3786,17567.0,1024.55,2,2010-12-02 15:18:00,8,3,10.2455
3788,17570.0,100.0,1,2010-11-23 11:56:00,17,3,1.0
3796,17580.0,329.55,2,2010-11-28 11:08:00,12,3,3.2955
3806,17591.0,550.7,2,2010-12-07 15:39:00,3,3,5.507000000000001
3812,17598.0,409.98,1,2010-11-23 17:43:00,17,3,4.0998
3813,17599.0,52.05,1,2010-08-19 12:50:00,113,3,0.5205
3814,17601.0,305.46999999999997,1,2010-11-24 14:29:00,16,3,3.0546999999999995
3820,17607.0,333.81,1,2010-11-28 13:11:00,12,3,3.3381
3821,17608.0,305.11,2,2010-09-16 16:15:00,85,3,3.0511
3826,17615.0,403.6,3,2010-11-17 08:42:00,23,3,4.0360000000000005
3827,17616.0,489.59999999999997,2,2010-12-07 10:04:00,3,3,4.896
3833,17624.0,725.15,2,2010-09-28 14:07:00,73,3,7.2515
3836,17627.0,296.36,1,2010-08-18 11:27:00,114,3,2.9636
3837,17629.0,641.4,2,2010-11-16 14:46:00,24,3,6.414
3838,17631.0,470.16,4,2010-11-30 10:02:00,10,3,4.7016
3839,17633.0,732.55,3,2010-11-25 11:28:00,15,3,7.3255
3845,17643.0,439.7,2,2010-12-01 14:38:00,9,3,4.397
3849,17648.0,418.87,1,2010-11-19 16:41:00,21,3,4.1887
3850,17649.0,710.4,2,2010-08-27 10:23:00,105,3,7.104
3853,17657.0,126.0,1,2010-10-05 14:52:00,66,3,1.26
3858,17664.0,561.59,2,2010-08-22 13:14:00,110,3,5.6159
3859,17665.0,563.1,1,2010-08-03 13:12:00,129,3,5.631
3863,17671.0,830.63,2,2010-12-09 14:27:00,1,3,8.3063
3866,17674.0,300.66,1,2010-12-06 10:20:00,4,3,3.0066
3872,17680.0,313.05,2,2010-11-21 13:31:00,19,3,3.1305
3878,17687.0,432.68,1,2010-10-15 12:30:00,56,3,4.3268
3879,17688.0,304.2,1,2010-11-11 10:41:00,29,3,3.042
3880,17689.0,317.08,2,2010-11-16 13:22:00,24,3,3.1708
3882,17691.0,489.65000000000003,3,2010-12-06 11:10:00,4,3,4.8965000000000005
3887,17699.0,442.0,2,2010-08-20 09:39:00,112,3,4.42
3890,17703.0,296.1,1,2010-10-17 16:16:00,54,3,2.9610000000000003
3891,17705.0,260.38,2,2010-09-10 14:43:00,91,3,2.6038
3894,17708.0,620.85,2,2010-11-02 08:57:00,38,3,6.2085
3895,17709.0,533.56,4,2010-08-26 14:02:00,106,3,5.3355999999999995
3896,17710.0,293.5,1,2010-10-12 07:49:00,59,3,2.935
3901,17717.0,376.92,1,2010-10-14 12:54:00,57,3,3.7692
3906,17723.0,102.0,1,2010-11-29 10:35:00,11,3,1.02
3918,17741.0,101.1,2,2010-10-29 11:59:00,42,3,1.011
3920,17743.0,229.2,1,2010-09-17 14:54:00,84,3,2.292
3921,17744.0,326.74,1,2010-11-24 09:34:00,16,3,3.2674000000000003
3922,17745.0,600.34,2,2010-08-19 12:30:00,113,3,6.0034
3923,17746.0,793.9300000000001,3,2010-08-25 13:31:00,107,3,7.9393
3926,17751.0,157.85999999999999,1,2010-10-14 13:57:00,57,3,1.5785999999999998
3927,17753.0,390.56,4,2010-09-01 15:49:00,100,3,3.9056
3929,17756.0,733.7,3,2010-11-29 12:20:00,11,3,7.337000000000001
3932,17759.0,441.92,2,2010-11-11 15:09:00,29,3,4.4192
3934,17762.0,129.75,1,2010-09-09 17:40:00,92,3,1.2975
3936,17764.0,804.82,3,2010-11-02 17:12:00,38,3,8.048200000000001
3937,17765.0,158.92,1,2010-09-17 12:45:00,84,3,1.5892
3938,17766.0,299.61,2,2010-11-23 14:29:00,17,3,2.9961
3939,17767.0,141.85,1,2010-10-25 16:22:00,46,3,1.4184999999999999
3942,17771.0,141.6,2,2010-09-29 16:35:00,72,3,1.416
3943,17772.0,202.0,1,2010-11-12 11:31:00,28,3,2.02
3944,17773.0,585.27,2,2010-07-13 14:07:00,150,3,5.8527
3946,17776.0,338.56,2,2010-11-18 12:14:00,22,3,3.3856
3949,17782.0,679.02,2,2010-11-22 11:15:00,18,3,6.7902
3950,17783.0,96.44,1,2010-07-15 12:50:00,148,3,0.9643999999999999
3952,17785.0,271.44,2,2010-09-20 14:14:00,81,3,2.7144
3953,17787.0,736.28,1,2010-12-03 13:43:00,7,3,7.3628
3956,17792.0,370.05,2,2010-08-29 14:30:00,103,3,3.7005
3962,17801.0,798.3299999999999,3,2010-09-14 14:32:00,87,3,7.983299999999999
3964,17803.0,184.66,1,2010-11-12 13:53:00,28,3,1.8466
3965,17804.0,385.23,3,2010-11-28 14:01:00,12,3,3.8523
3967,17807.0,437.87,3,2010-11-09 16:21:00,31,3,4.3787
3972,17812.0,433.73,4,2010-12-06 15:27:00,4,3,4.3373
3974,17815.0,591.96,1,2010-11-11 14:39:00,29,3,5.9196
3975,17816.0,75.76,3,2010-12-09 14:10:00,1,3,0.7576
3976,17817.0,420.17,3,2010-11-26 14:09:00,14,3,4.2017
3979,17820.0,183.56,1,2010-11-30 17:43:00,10,3,1.8356000000000001
3980,17821.0,334.62,1,2010-10-29 13:20:00,42,3,3.3462
3982,17823.0,494.25,2,2010-10-14 16:24:00,57,3,4.9425
3984,17826.0,134.59,1,2010-11-30 13:23:00,10,3,1.3459
3988,17834.0,730.47,2,2010-10-21 12:09:00,50,3,7.3047
3990,17840.0,185.72,1,2010-09-22 12:24:00,79,3,1.8572
3993,17843.0,120.75,1,2010-10-24 10:56:00,47,3,1.2075
3995,17847.0,129.69,2,2010-07-12 10:00:00,151,3,1.2969
3997,17849.0,457.96000000000004,4,2010-08-16 11:31:00,116,3,4.5796
4000,17852.0,548.87,3,2010-11-16 12:19:00,24,3,5.4887
4003,17855.0,208.97,1,2010-12-02 09:44:00,8,3,2.0897
4010,17864.0,326.82,2,2010-11-19 12:04:00,21,3,3.2681999999999998
4012,17866.0,805.3000000000001,2,2010-08-12 12:43:00,120,3,8.053
4014,17868.0,234.65,1,2010-11-18 18:55:00,22,3,2.3465000000000003
4015,17869.0,607.98,3,2010-12-06 17:16:00,4,3,6.0798000000000005
4018,17872.0,235.87,1,2010-11-23 12:02:00,17,3,2.3587000000000002
4022,17878.0,1032.88,2,2010-11-09 13:52:00,31,3,10.328800000000001
4024,17882.0,313.46,2,2010-11-25 14:40:00,15,3,3.1346
4027,17886.0,708.77,3,2010-09-28 14:44:00,73,3,7.0877
4032,17898.0,147.12,2,2010-09-13 12:01:00,88,3,1.4712
4035,17903.0,381.09000000000003,1,2010-11-10 15:39:00,30,3,3.8109
4041,17912.0,64.49,1,2010-11-29 13:53:00,11,3,0.6448999999999999
4045,17918.0,396.39,3,2010-07-27 11:51:00,136,3,3.9638999999999998
4046,17919.0,536.28,1,2010-09-27 10:40:00,74,3,5.3628
4051,17924.0,574.2,2,2010-12-01 10:51:00,9,3,5.742000000000001
4052,17925.0,244.08,1,2010-12-02 10:10:00,8,3,2.4408000000000003
4053,17926.0,638.2,3,2010-09-21 18:42:00,80,3,6.382000000000001
4060,17934.0,344.90000000000003,1,2010-10-29 12:23:00,42,3,3.4490000000000003
4062,17938.0,144.29,1,2010-10-15 14:27:00,56,3,1.4428999999999998
4065,17944.0,75.41,1,2010-10-12 16:25:00,59,3,0.7541
4069,17951.0,627.5400000000001,2,2010-12-01 12:40:00,9,3,6.275400000000001
4080,17964.0,261.76,1,2010-12-02 13:32:00,8,3,2.6176
4083,17967.0,234.22,2,2010-12-03 11:19:00,7,3,2.3422
4089,17976.0,353.19,1,2010-12-02 13:49:00,8,3,3.5319
4090,17977.0,1277.49,1,2010-11-04 14:26:00,36,3,12.7749
4092,17980.0,221.97,1,2010-11-11 14:42:00,29,3,2.2197
4093,17981.0,239.12,1,2010-10-25 10:40:00,46,3,2.3912
4095,17983.0,171.71,1,2010-11-09 13:24:00,31,3,1.7171
4099,17989.0,228.82999999999998,1,2010-11-25 13:49:00,15,3,2.2883
4102,17992.0,254.13,1,2010-11-15 13:04:00,25,3,2.5413
4105,17995.0,419.38,2,2010-11-22 16:34:00,18,3,4.1937999999999995
4106,17996.0,482.33,3,2010-11-25 11:00:00,15,3,4.8233
4107,17998.0,639.24,3,2010-11-24 15:31:00,16,3,6.3924
4108,17999.0,348.84,2,2010-12-08 15:17:00,2,3,3.4884
4110,18001.0,536.61,4,2010-09-16 11:37:00,85,3,5.3661
4111,18002.0,249.92,4,2010-11-29 10:57:00,11,3,2.4992
4112,18003.0,358.61,1,2010-11-28 15:09:00,12,3,3.5861
4113,18006.0,553.1800000000001,3,2010-11-23 10:22:00,17,3,5.5318000000000005
4114,18007.0,220.32,1,2010-11-12 11:08:00,28,3,2.2032
4117,18011.0,424.24,2,2010-12-01 17:35:00,9,3,4.2424
4119,18016.0,476.90000000000003,2,2010-10-25 14:24:00,46,3,4.769
4120,18017.0,165.0,1,2010-10-04 15:11:00,67,3,1.65
4121,18018.0,175.85,2,2010-11-05 15:52:00,35,3,1.7585
4123,18021.0,227.06,2,2010-07-18 10:52:00,145,3,2.2706
4129,18031.0,462.09999999999997,1,2010-11-26 11:00:00,14,3,4.6209999999999996
4130,18034.0,370.82,1,2010-11-29 12:36:00,11,3,3.7081999999999997
4131,18035.0,546.34,2,2010-11-19 13:46:00,21,3,5.4634
4138,18043.0,316.46,1,2010-12-08 12:35:00,2,3,3.1645999999999996
4141,18047.0,342.69,2,2010-11-23 13:11:00,17,3,3.4269
4142,18048.0,229.44,1,2010-08-03 13:03:00,129,3,2.2944
4143,18049.0,556.52,2,2010-09-28 14:26:00,73,3,5.5652
4144,18050.0,337.66,1,2010-11-11 15:51:00,29,3,3.3766000000000003
4148,18054.0,176.5,1,2010-11-12 08:18:00,28,3,1.765
4156,18063.0,186.60000000000002,2,2010-11-14 10:46:00,26,3,1.8660000000000003
4163,18074.0,1019.44,2,2010-12-01 09:53:00,9,3,10.1944
4165,18076.0,151.49,1,2010-11-24 14:02:00,16,3,1.5149000000000001
4167,18078.0,508.47,2,2010-10-10 16:01:00,61,3,5.084700000000001
4168,18079.0,590.78,1,2010-08-05 12:19:00,127,3,5.9078
4169,18083.0,470.72999999999996,1,2010-11-07 11:44:00,33,3,4.7073
4170,18084.0,722.4499999999999,2,2010-11-21 15:47:00,19,3,7.224499999999999
4173,18089.0,428.45,1,2010-09-19 11:57:00,82,3,4.2844999999999995
4174,18090.0,349.4,1,2010-10-14 12:32:00,57,3,3.4939999999999998
4182,18098.0,550.84,1,2010-11-08 16:31:00,32,3,5.5084
4184,18101.0,405.51,3,2010-11-30 14:21:00,10,3,4.0550999999999995
4188,18107.0,167.13,1,2010-09-23 13:03:00,78,3,1.6713
4191,18110.0,199.13,1,2010-10-24 14:21:00,47,3,1.9912999999999998
4193,18112.0,423.27,2,2010-10-17 13:16:00,54,3,4.2326999999999995
4194,18113.0,76.32000000000001,1,2010-12-06 12:31:00,4,3,0.7632000000000001
4198,18119.0,181.12,1,2010-12-07 11:59:00,3,3,1.8112000000000001
4199,18123.0,95.15,1,2010-07-14 12:47:00,149,3,0.9515
4200,18124.0,111.53,1,2010-08-24 17:21:00,108,3,1.1153
4201,18127.0,212.8,1,2010-11-01 13:56:00,39,3,2.128
4204,18132.0,226.9,1,2010-07-23 16:54:00,140,3,2.269
4207,18136.0,847.03,2,2010-10-26 15:57:00,45,3,8.4703
4209,18140.0,536.41,1,2010-08-23 11:58:00,109,3,5.3641
4210,18141.0,882.47,2,2010-11-03 11:44:00,37,3,8.8247
4218,18154.0,533.41,3,2010-11-16 12:40:00,24,3,5.334099999999999
